logID,fightID,encounterID,sourceID,timestamp.x,abilityGameID.x,delayms.x,row_number,timestamp.y,abilityGameID.y,delayms.y,indicator,total_delay,encounterName
rFyNDn1McJYT4zvt,11,100732,12,12210194,27014,635,5,12210462,75,268,1,903,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12213501,1,1332,6,12213890,75,389,1,1721,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12216146,1,653,7,12217062,75,916,1,1569,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12219681,27014,726,8,12220490,75,809,1,1535,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12222399,1,454,9,12223062,75,663,1,1117,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12225249,1,430,10,12225896,75,647,1,1077,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12228420,27014,438,11,12228957,75,537,1,975,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12228421,1,439,12,12228957,75,536,1,975,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12231385,1,594,13,12231978,75,593,1,1187,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12234382,1,478,14,12235333,75,951,1,1429,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12238443,27014,406,15,12239742,75,1299,1,1705,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,12,12244473,27014,2499,16,12245295,27019,822,1,3321,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12199085,1,328,2,12199466,75,381,1,709,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12201453,1,545,3,12201884,75,431,1,976,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12203676,27014,1633,4,12203990,27021,314,1,1947,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12206694,1,715,5,12207003,27019,309,1,1024,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12208902,1,1689,6,12209520,75,618,1,2307,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12211135,27014,520,7,12211397,75,262,1,782,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12213904,1,523,8,12214817,75,913,1,1436,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12217996,27014,240,9,12218632,34120,636,1,876,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12221547,1,690,10,12222005,27019,458,1,1148,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12223926,1,1597,11,12224441,34120,515,1,2112,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12227422,27014,640,12,12227761,34120,339,1,979,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12230028,1,124,13,12230668,75,640,1,764,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12233884,27014,724,14,12235283,75,1399,1,2123,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,19,12238460,1,1429,15,12239928,27019,1468,1,2897,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12200125,27014,1319,1,12200392,75,267,1,1586,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12200148,1,1342,2,12200392,75,244,1,1586,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12203213,1,402,3,12203990,75,777,1,1179,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12206832,27014,464,4,12207538,34120,706,1,1170,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12209004,1,768,5,12209285,75,281,1,1049,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12211056,1,549,6,12211826,75,770,1,1319,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12214672,27014,345,7,12214956,75,284,1,629,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12218096,1,324,8,12218378,75,282,1,606,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12221541,27014,347,9,12221753,75,212,1,559,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12224796,1,353,10,12225105,75,309,1,662,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12227984,27014,307,11,12228257,75,273,1,580,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12231131,1,256,12,12231425,75,294,1,550,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12236819,27014,690,13,12237926,75,1107,1,1797,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,11,100732,25,12239760,1,1406,14,12240907,75,1147,1,2553,<b><span style='color:#990033;'>Solarian
rFyNDn1McJYT4zvt,14,100733,10,12649461,27014,565,1,12650642,75,1181,1,1746,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12729647,1,666,4,12731965,75,2318,1,2984,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12896413,27014,2720,6,12897569,27019,1156,1,3876,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12896416,1,2723,7,12897569,27019,1153,1,3876,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12902337,1,1096,8,12903036,75,699,1,1795,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12956255,1,801,10,12958639,75,2384,1,3185,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12960555,27014,350,11,12960766,75,211,1,561,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,10,12987373,1,855,14,12987581,75,208,1,1063,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12875206,1,1720,2,12877376,75,2170,1,3890,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12951538,27014,577,3,12952605,75,1067,1,1644,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12955361,1,323,4,12955887,27021,526,1,849,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12959343,27014,463,5,12959836,34120,493,1,956,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12963051,1,490,6,12964168,27019,1117,1,1607,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12972409,27014,1503,7,12973012,75,603,1,2106,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12976953,1,386,8,12977622,75,669,1,1055,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12980955,27014,466,9,12981930,75,975,1,1441,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12985313,1,561,10,12986558,75,1245,1,1806,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12989364,27014,1000,11,12989797,75,433,1,1433,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12992992,1,484,12,12994359,75,1367,1,1851,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,12,12997114,27014,335,13,12998386,75,1272,1,1607,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12647994,27014,653,1,12649363,75,1369,1,2022,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12828189,27014,1071,2,12829607,75,1418,1,2489,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12871184,27014,1177,4,12871560,34120,376,1,1553,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12877805,27014,337,5,12878110,34120,305,1,642,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12882180,1,380,6,12882618,27019,438,1,818,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12887759,27014,357,7,12888058,75,299,1,656,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12897542,27014,427,8,12898160,34120,618,1,1045,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12959101,27014,1161,10,12959391,75,290,1,1451,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12994216,27014,804,12,12994846,34120,630,1,1434,<b><span style='color:#990033;'>KT
rFyNDn1McJYT4zvt,14,100733,25,12998525,1,748,13,12998810,75,285,1,1033,<b><span style='color:#990033;'>KT
rTF2vam1Y4WAxG8C,49,100623,116,3149121,27014,1015,1,3152053,75,2932,1,3947,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3149132,1,1026,2,3152053,75,2921,1,3947,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3168714,27014,335,5,3169071,75,357,1,692,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3171653,1,249,6,3171993,75,340,1,589,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3174619,1,287,7,3175456,34120,837,1,1124,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3177756,27014,394,8,3178115,75,359,1,753,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3181113,1,272,9,3181761,75,648,1,920,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3184456,27014,405,10,3184804,75,348,1,753,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3187929,1,360,11,3188310,34120,381,1,741,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3190790,27014,204,12,3191316,34120,526,1,730,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3193867,1,267,13,3194598,34120,731,1,998,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3198246,27014,690,14,3198712,34120,466,1,1156,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3198268,1,712,15,3198712,34120,444,1,1156,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3202025,1,166,16,3202384,75,359,1,525,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3206688,27014,328,17,3207233,34120,545,1,873,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3210477,1,239,18,3210834,75,357,1,596,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3214988,27014,511,19,3215323,75,335,1,846,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,116,3219240,1,258,20,3219660,34120,420,1,678,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3153380,27014,1907,1,3153682,75,302,1,2209,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3153381,1,1908,2,3153682,75,301,1,2209,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3164411,27014,423,3,3164724,75,313,1,736,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3167631,1,421,4,3167945,75,314,1,735,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3170587,27014,497,5,3170898,75,311,1,808,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3174921,1,515,6,3175244,75,323,1,838,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3178540,27014,326,7,3178853,75,313,1,639,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3181763,1,447,8,3181942,75,179,1,626,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3185932,27014,548,9,3186689,34120,757,1,1305,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3191057,1,404,10,3191876,75,819,1,1223,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3197404,27014,416,11,3197951,27019,547,1,963,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3200878,1,330,12,3201161,34120,283,1,613,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3207356,27014,586,13,3207656,75,300,1,886,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3211295,1,786,14,3212106,75,811,1,1597,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3215793,27014,352,15,3216089,75,296,1,648,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3215794,1,353,16,3216089,75,295,1,648,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,49,100623,256,3219408,1,354,17,3219722,75,314,1,668,<b><span style='color:#005F73;'>Hydross</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3425409,27014,849,1,3426369,75,960,1,1809,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3430011,1,286,2,3431019,75,1008,1,1294,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3433637,27014,455,3,3433982,75,345,1,800,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3436591,1,291,4,3436967,75,376,1,667,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3443202,27014,255,5,3443569,75,367,1,622,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3446426,1,368,6,3446774,75,348,1,716,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3449688,27014,413,7,3450046,75,358,1,771,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3452711,1,657,8,3453090,75,379,1,1036,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3456139,27014,235,9,3456471,75,332,1,567,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3459628,1,347,10,3459974,75,346,1,693,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3462618,27014,671,11,3463631,27021,1013,1,1684,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3466289,1,208,12,3466769,34120,480,1,688,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3478237,27014,1537,13,3478788,75,551,1,2088,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3478250,1,1550,14,3478788,75,538,1,2088,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3483939,1,320,15,3484323,27021,384,1,704,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3487609,27014,361,16,3488012,34120,403,1,764,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3491448,1,434,17,3491789,75,341,1,775,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3497559,27014,527,18,3498053,34120,494,1,1021,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3497574,1,542,19,3498053,34120,479,1,1021,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3502167,1,311,20,3502522,75,355,1,666,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3507229,27014,472,21,3507581,75,352,1,824,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3511106,1,249,22,3511653,75,547,1,796,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3558427,1,282,24,3559281,34120,854,1,1136,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3562769,1,439,25,3563128,75,359,1,798,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,116,3570666,27014,1270,26,3571353,75,687,1,1957,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3435604,27014,601,2,3435936,75,332,1,933,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3440050,1,622,3,3440350,75,300,1,922,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3445101,27014,415,4,3445389,75,288,1,703,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3448367,1,414,5,3448698,75,331,1,745,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3451824,27014,401,6,3452371,27021,547,1,948,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3459137,27014,854,7,3459441,75,304,1,1158,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3464204,1,471,8,3465277,75,1073,1,1544,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3468300,27014,450,9,3469107,75,807,1,1257,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3481703,27014,477,10,3482007,75,304,1,781,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3489463,27014,550,11,3489775,34120,312,1,862,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3501185,27014,599,12,3501821,27019,636,1,1235,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3562585,27014,454,13,3564702,34120,2117,1,2571,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,51,100624,256,3570080,27014,834,14,3570385,75,305,1,1139,<b><span style='color:#005F73;'>Lurker</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4899072,27014,2261,2,4899534,34120,462,1,2723,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4902023,1,228,3,4902539,34120,516,1,744,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4905114,27014,366,4,4905443,75,329,1,695,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4908357,1,265,5,4908756,34120,399,1,664,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4911647,27014,96,6,4911933,34120,286,1,382,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4911648,1,97,7,4911933,34120,285,1,382,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4914433,1,346,8,4914770,75,337,1,683,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4934268,1,777,10,4934920,75,652,1,1429,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4938398,27014,320,11,4938874,34120,476,1,796,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4938439,1,361,12,4938874,34120,435,1,796,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4942803,1,378,13,4943630,34120,827,1,1205,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4947368,27014,559,14,4948216,75,848,1,1407,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4958088,27014,970,15,4958449,34120,361,1,1331,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4963446,1,278,16,4963924,34120,478,1,756,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4975582,27014,410,17,4976940,34120,1358,1,1768,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4980866,1,278,18,4981215,27019,349,1,627,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4985614,27014,454,19,4986023,34120,409,1,863,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4990595,1,437,20,4990933,75,338,1,775,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,4995831,27014,304,21,4996312,27021,481,1,785,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5005069,27014,1358,22,5005350,27019,281,1,1639,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5005071,1,1360,23,5005350,27019,279,1,1639,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5011291,27014,480,24,5011649,75,358,1,838,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5015601,1,348,25,5015973,75,372,1,720,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5020993,27014,294,26,5022191,34120,1198,1,1492,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5027904,27014,366,27,5028242,75,338,1,704,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5032657,1,477,28,5033537,75,880,1,1357,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5038398,27014,635,29,5039373,75,975,1,1610,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5048504,27014,1795,30,5049361,75,857,1,2652,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5053275,1,449,31,5053503,27019,228,1,677,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5057270,27014,405,32,5058032,34120,762,1,1167,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5061007,1,443,33,5061354,75,347,1,790,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,116,5064887,27014,103,34,5065375,34120,488,1,591,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4895086,27014,460,1,4895392,75,306,1,766,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4902479,27014,537,2,4902795,75,316,1,853,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4905304,1,496,3,4905636,75,332,1,828,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4908137,1,503,4,4908455,75,318,1,821,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4911746,27014,681,5,4911931,75,185,1,866,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4928688,27014,773,6,4930533,34120,1845,1,2618,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4928699,1,784,7,4930533,34120,1834,1,2618,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4933387,1,517,8,4934641,34120,1254,1,1771,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4958753,27014,1703,9,4959826,75,1073,1,2776,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4964975,27014,427,10,4965808,34120,833,1,1260,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4970092,1,373,11,4970403,75,311,1,684,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4973726,27014,362,12,4974030,75,304,1,666,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4980215,27014,1052,13,4981030,75,815,1,1867,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4984921,1,318,14,4985545,34120,624,1,942,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4988687,27014,429,15,4988979,75,292,1,721,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4995366,27014,420,16,4995677,75,311,1,731,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,4999148,1,985,17,4999962,75,814,1,1799,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,5005222,27014,529,18,5005727,34120,505,1,1034,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,5005244,1,551,19,5005727,34120,483,1,1034,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,5010760,1,454,20,5011195,75,435,1,889,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,5014067,27014,420,21,5015149,27021,1082,1,1502,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,5018179,1,1444,22,5018511,34120,332,1,1776,<b><span style='color:#005F73;'>Morogrim</span></b>
rTF2vam1Y4WAxG8C,63,100627,256,5025757,27014,377,23,5026065,75,308,1,685,<b><span style='color:#005F73;'>Morogrim</span></b>
